id,dateAdded,dateUpdated,address,categories,city,country,latitude,longitude,name,postalCode,province
AVwdj-67ByjofQCxqVTa,2015-11-06T18:03:39Z,2018-05-29T00:36:15Z,2401 Chapman Hwy,Fast Food Restaurant and Burger Joint South Knoxville,Knoxville,US,35.952283,-83.914997,Wendy's,37920,TN
AVwdf_RqkufWRAb56gDb,2015-10-20T00:20:30Z,2018-05-29T00:36:14Z,3201 Peoples St,Fast Food Restaurants,Johnson City,US,36.349463,-82.398973,Wendy's,37604,TN
AVwcnAEV_7pvs4fzxA9_,2016-03-21T00:16:00Z,2018-05-29T00:36:13Z,2700 Boones Creek Rd,Fast Food Restaurants,Johnson City,US,36.375194,-82.427568,Wendy's,37615,TN
AVwdqHNl_7pvs4fz8D9l,2016-04-05T02:53:23Z,2018-05-29T00:36:13Z,1330 E Andrew Johnson Hwy,Fast Food Restaurant and Burger Joint,Greeneville,US,36.176637,-82.799243,Wendy's,37745,TN
AVwdpkfxIN2L1WUfx6G_,2016-05-19T09:19:17Z,2018-05-29T00:35:55Z,1600 California St,Fast Food Restaurant,Denver,US,39.745201,-104.991627,Arby's,80202,CO
AVwdoZN8ByjofQCxrBaS,2016-01-21T04:53:28Z,2018-05-29T00:35:40Z,221 Banks Sta,Fast Food Restaurant,Fayetteville,US,33.468348,-84.442533,Chick-fil-A,30214,GA
AVwd14WrkufWRAb59uNr,2016-06-04T20:14:55Z,2018-05-29T00:35:39Z,3555 Peachtree Industrial Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Duluth,US,34.001608,-84.169754,Chick-fil-A,30096,GA
AVwcjdc8kufWRAb5wdI8,2016-01-06T18:14:39Z,2018-05-29T00:35:39Z,3410 Camp Creek Pkwy,Fast Food Restaurant and Fried Chicken Joint,Atlanta,US,33.653994,-84.506169,Chick-fil-A,30344,GA
AVwdK1sOIN2L1WUfs7JK,2015-12-01T00:10:11Z,2018-05-29T00:35:39Z,1065 Cleveland Ave,Fast Food Restaurants,Atlanta,US,33.681416,-84.423977,Chick-fil-A,30344,GA
AVweWEvl_7pvs4fzCK7T,2016-05-28T20:43:42Z,2018-05-29T00:35:36Z,1517 W Walnut Ave,Fast Food Restaurant,Dalton,US,34.760464,-84.996358,Chick-fil-A,30720,GA
AVwek5r9IN2L1WUf6PpM,2015-10-23T03:16:39Z,2018-05-29T00:35:34Z,115 Cherokee Pl,Fast Food Restaurant,Cartersville,US,34.17173,-84.782396,Chick-fil-A,30121,GA
AVwc8hRMkufWRAb50sau,2016-04-04T15:23:36Z,2018-05-29T00:35:34Z,2922 Watson Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Centerville,US,32.618462,-83.684043,Chick-fil-A,31028,GA
AVweMnkVByjofQCxwHuW,2015-11-14T18:42:07Z,2018-05-29T00:35:33Z,130 Keith Dr,Fast Food Restaurant,Canton,US,34.257257,-84.463846,Chick-fil-A,30114,GA
AVwdN-H9_7pvs4fz3hFu,2015-12-02T19:27:27Z,2018-05-29T00:35:33Z,3235 Buford Dr,Fast Food Restaurant,Buford,US,34.064684,-83.988919,Chick-fil-A,30519,GA
AVzxpeK83D1zeR_xCzau,2017-06-29T02:19:59Z,2018-05-29T00:35:33Z,70 Golden Isles Plz,Fast Food Restaurant,Brunswick,US,31.212234,-81.491626,Chick-fil-A,31520,GA
AVwcuk2QIN2L1WUfoOfN,2015-02-24T10:51:27Z,2018-05-29T00:35:31Z,340 Boulevard NE,Fast Food,Atlanta,US,33.763596,-84.372285,Chick-fil-A,30312,GA
AVwckWYjkufWRAb5wnPv,2015-10-19T17:19:10Z,2018-05-29T00:35:27Z,3450 Wrightsboro Rd,Fast Food Restaurants,Augusta,US,33.467305,-82.08037,Chick-fil-A,30909,GA
AVwdnWmkkufWRAb57oMc,2016-07-06T20:34:21Z,2018-05-29T00:35:27Z,2601 Dawson Rd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Albany,US,31.6135,-84.215807,Chick-fil-A,31707,GA
AVwc20NBkufWRAb5zvON,2015-11-02T15:19:35Z,2018-05-29T00:35:27Z,2703 Dawson Rd,Fast Food Restaurant,Albany,US,31.615919,-84.21923,Chick-fil-A,31707,GA
AV12gFP3a4HuVbed9AdA,2017-07-24T21:28:27Z,2018-05-29T00:35:02Z,2808 University Pkwy,Fast Food Restaurants,Winston-Salem,US,36.126089,-80.259727,Subway,27105,NC
AVwekWg3kufWRAb5EKKp,2016-03-28T15:00:20Z,2018-05-29T00:35:02Z,113 Us Highway 13 Byp,Fast Food Restaurants,Windsor,US,36.008623,-76.95679,Subway,27983,NC
AV1ip9UhIxWefVJwgSY3,2017-07-21T00:59:12Z,2018-05-29T00:35:00Z,319 Richwood Rd,Fast Food Restaurant,Walton,US,38.915385,-84.632964,Wendy's,41094,KY
AV1iqOs93-Khe5l_OAX7,2017-07-21T01:00:23Z,2018-05-29T00:34:58Z,Hc 84 Box 1938,Fast Food Restaurants,Barbourville,US,36.852872,-83.864312,Wendy's,40906,KY
AVwd50GJIN2L1WUf0OmZ,2015-11-06T09:56:20Z,2018-05-29T00:34:55Z,1630 Kentucky Mills Dr,Fast Food Restaurant and Burger Joint,Louisville,US,38.217519,-85.540285,Wendy's,40299,KY
AVwedi4lkufWRAb5DIXy,2015-10-22T19:23:06Z,2018-05-29T00:34:55Z,1164 Richmond Rd,Fast Food Restaurants,Irvine,US,37.700493,-83.996894,Wendy's,40336,KY
AVzA_ipvFcQ3k02bBa_A,2017-06-19T15:35:01Z,2018-05-29T00:34:54Z,12925 Shelbyville Rd,Fast Food Restaurant,Louisville,US,38.243265,-85.516398,Wendy's,40243,KY
AVzA_iUk3D1zeR_xBDiG,2017-06-19T15:35:00Z,2018-05-29T00:34:53Z,4029 Poplar Level Rd,Fast Food Restaurant,Louisville,US,38.201138,-85.709292,Wendy's,40213,KY
AVwdcJaq_7pvs4fz57Bu,2015-10-23T03:31:21Z,2018-05-29T00:31:54Z,1921 W Broadway Rd,Fast Food Restaurant,Phoenix,US,33.406738,-112.101916,Jack in the Box,85041,AZ
AVwcpz5X_7pvs4fzxf-R,2015-10-23T03:19:03Z,2018-05-29T00:31:53Z,9050 W Thomas Rd,Fast Food,Phoenix,US,33.479693,-112.254162,Jack in the Box,85037,AZ
AV0v_d5v-gnIPe8DWK0D,2017-07-11T04:52:32Z,2018-05-29T00:31:52Z,8 S Main St,Fast Food Restaurants,West Salem,US,40.972277,-82.109674,Subway,44287,OH
AVweh2s3ByjofQCxzEo7,2016-03-08T21:16:40Z,2018-05-29T00:31:52Z,8086 Beechmont Ave,Fast Food Restaurants,Cincinnati,US,39.073024,-84.330926,Subway,45255,OH
AVweSVvtkufWRAb5Bm6m,2016-06-11T23:31:36Z,2018-05-29T00:31:15Z,2404 Forest Hills Rd,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Wilson,US,35.733293,-77.951542,Arby's,27893,NC
AVweS2kxIN2L1WUf3rex,2015-10-23T00:19:47Z,2018-05-29T00:31:06Z,1126 Randolph St,Fast Food,Thomasville,US,35.85768,-80.07358,Arby's,27360,NC
AVwdAl-ZByjofQCxkjWH,2016-12-13T05:14:06Z,2018-05-29T00:31:06Z,475 E Main St,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Sylva,US,35.371631,-83.205132,Arby's,28779,NC
AV1giudaIxWefVJwfsv7,2017-07-20T15:08:22Z,2018-05-29T00:31:05Z,2501 S Horner Blvd,Fast Food Restaurants,Sanford,US,35.459631,-79.144912,Arby's,27330,NC
AVwdNBTuIN2L1WUftTSe,2016-10-26T21:22:33Z,2018-05-29T00:31:05Z,1710 Us Highway 1 S,Fast Food Restaurants,Southern Pines,US,35.158387,-79.413255,Arby's,28387,NC
AV1gcmpTa4HuVbed68XG,2017-07-20T14:41:37Z,2018-05-29T00:31:04Z,1114 E Broad St,Fast Food Restaurant,Rockingham,US,34.924192,-79.754797,Arby's,28379,NC
AVwc4vHmByjofQCxjQdu,2015-12-02T19:35:31Z,2018-05-29T00:30:58Z,9221 Fairbanks,"Restaurant, Fast Food Restaurant, and Sandwich Place Northwest Raleigh",Raleigh,US,35.897974,-78.726634,Arby's,27613,NC
AVzBCDhZLD2H7whiWKoG,2017-06-19T15:46:00Z,2018-05-29T00:30:57Z,3415 Hillsborough St,Fast Food Restaurant,Raleigh,US,35.792613,-78.683704,Arby's,27607,NC
AVwdLYwsByjofQCxmUT3,2016-06-11T21:39:56Z,2018-05-29T00:30:57Z,2601 Wake Forest Rd,Fast Food,Raleigh,US,35.81847,-78.625172,Arby's,27609,NC
AVzsxksFLD2H7whiX1lF,2017-06-28T03:37:17Z,2018-05-29T00:30:08Z,6096 Mid Rivers Mall Dr,Fast Food Restaurants,Saint Charles,US,38.744165,-90.634508,Jack in the Box,63304,MO
AVzBBRyUFcQ3k02bBcAh,2017-06-19T15:42:36Z,2018-05-29T00:30:07Z,4500 Lemay Ferry Rd,Fast Food Restaurant,Saint Louis,US,38.498895,-90.334758,Jack in the Box,63129,MO
AWOZlkbfa4HuVbedQImH,2018-05-25T23:03:04Z,2018-05-29T00:29:49Z,1197 Scenic Dr,Fast Food Restaurant,Herculaneum,US,38.255428,-90.400024,Jack in the Box,63048,MO
AVwdVUbQ_7pvs4fz4xmS,2016-06-20T17:55:35Z,2018-05-29T00:29:37Z,1112 Oak Hill Ave,Fast Food Restaurants,Cuba,US,38.079899,-91.410736,Jack in the Box,65453,MO
AVwebH2Q_7pvs4fzC103,2015-10-23T01:49:52Z,2018-05-29T00:29:36Z,1289 Jeffco Blvd,Fast Food Restaurants,Arnold,US,38.438524,-90.373423,Jack in the Box,63010,MO
AVweLQobByjofQCxv77A,2015-11-30T18:52:31Z,2018-05-29T00:29:36Z,1703 N Airline Hwy,Fast food restaurants,Gonzales,US,30.246977,-90.921552,Jack in the Box,70737,LA
AVwcldd1IN2L1WUfmn2v,2015-12-01T00:10:52Z,2018-05-29T00:29:35Z,2123 W Highway 30,Fast food restaurants,Gonzales,US,30.210308,-90.944832,Jack in the Box,70737,LA
AVwcftPq_7pvs4fzvsZG,2015-10-23T22:29:18Z,2018-05-29T00:29:35Z,8008 Scenic Hwy,Fast Food Restaurant,Baton Rouge,US,30.520683,-91.179144,Jack in the Box,70807,LA
AVwddQkRByjofQCxpUax,2016-03-30T04:06:46Z,2018-05-29T00:29:28Z,9316 Burbank Dr,Fast Food Restaurant,Baton Rouge,US,30.360046,-91.125465,Jack in the Box,70820,LA
AV0aTPke3D1zeR_xEW44,2017-01-09T19:49:38Z,2018-05-29T00:29:26Z,1 Corvette Dr,Fast Food Restaurant,Litchfield,US,39.175855,-89.675151,Jack in the Box,62056,IL
AVwdRqXA_7pvs4fz4KoQ,2016-04-21T01:19:46Z,2018-05-28T16:52:39Z,1 Kahului Airport Rd,Fast Food Restaurants,Kahului,US,20.893311,-156.437529,Burger King,96732,HI
AVzj5doALD2H7whiXVHC,2017-06-26T10:15:10Z,2018-05-28T16:51:28Z,404 W 12th St,Fast Food Restaurants,Alturas,US,41.49456,-120.54684,King Wah,96101,CA
AV1c6_K63-Khe5l_MMRp,2017-07-19T22:15:53Z,2018-05-28T16:51:16Z,4086 W 5415 S,Fast Food Restaurants,Salt Lake City,US,40.653101,-111.988762,Domino's Pizza,84118,UT
AVwdt-vFkufWRAb58nzv,2017-01-02T18:03:37Z,2018-05-28T16:50:54Z,460 Church Rd E,Fast Food Restaurants,Southaven,US,34.934665,-89.9824,Domino's Pizza,38671,MS
AV12fbbjIxWefVJwhmPf,2017-07-24T21:25:36Z,2018-05-28T16:50:52Z,400 Evansdale Dr,Fast Food,Evansdale,US,42.459722,-92.249806,Arby's,50707,IA
AV12fbbjIxWefVJwhmPf,2017-07-24T21:25:36Z,2018-05-28T16:50:52Z,400 Evansdale Dr,Fast Food Restaurant,Evansdale,US,42.459722,-92.249806,Arby's,50707,IA
AWEaulXYa4HuVbedM9vj,2018-01-21T19:02:33Z,2018-05-28T16:50:31Z,1700A W Reelfoot Ave,Fast Food Restaurant,Union City,US,36.411415,-89.078079,Burger King,38261,TN
AVwdhRsvByjofQCxp60i,2015-10-23T01:01:30Z,2018-05-28T16:49:13Z,1006 Old Highway 60,Fast Food Restaurants,Hardinsburg,US,37.767402,-86.442306,Dairy Queen,40143,KY
AVwdGUXWkufWRAb52SWW,2016-04-01T07:04:16Z,2018-05-28T16:47:49Z,6201 Brookpark Rd,Fast Food Restaurant,Cleveland,US,41.418389,-81.727674,Rally's,44129,OH
AVwckDp7ByjofQCxfqNg,2016-10-18T03:29:51Z,2018-05-28T16:47:01Z,2202 N 6th St,Fast Food Restaurants,Vincennes,US,38.690147,-87.502756,Regions Bank,47591,IN
AWOntyawa4HuVbedQlDc,2018-05-28T16:44:38Z,2018-05-28T16:44:38Z,909 N Wood,Fast Food Restaurant,Gilmer,US,32.737364,-94.942021,SONIC Drive In,75644,TX
AVwc1KPT_7pvs4fzzbCo,2016-06-08T16:26:52Z,2018-05-28T16:44:03Z,1575 N Victory Pl,Fast Food Restaurant,Burbank,US,34.190574,-118.327835,Wendy's,91502,CA
AVwcp70qkufWRAb5xlGw,2015-10-23T02:00:48Z,2018-05-28T16:29:47Z,1928 S Commons,Fast Food Restaurants,Federal Way,US,47.313544,-122.30725,Subway,98003,WA
AVwchzZHkufWRAb5wJ21,2017-02-11T03:16:54Z,2018-05-28T16:29:39Z,1065 Cross Timbers Rd,Fast Food Restaurants,Flower Mound,US,33.041755,-97.044256,7-Eleven,75028,TX
AVwdtTqYIN2L1WUfyeUi,2016-06-08T16:15:26Z,2018-05-28T16:29:15Z,1138 N Irving,Fast Food Restaurant,Arlington,US,38.886749,-77.097547,Jimmy John's,22201,VA
AVwdzH2skufWRAb59WgS,2016-04-01T06:48:04Z,2018-05-28T16:29:08Z,8017 Centreville Rd,Fast Food Restaurants,Manassas,US,38.781918,-77.450076,Subway,20111,VA
AVwc2T9l_7pvs4fzzmnG,2017-01-14T11:01:49Z,2018-05-28T16:29:08Z,1243 Austin Hwy,Fast Food Restaurant,San Antonio,US,29.488978,-98.444786,Whataburger,78209,TX
AVwc2T9l_7pvs4fzzmnG,2017-01-14T11:01:49Z,2018-05-28T16:29:08Z,1243 Austin Hwy,Burger Joint and Fast Food Restaurant Terrell Heights,San Antonio,US,29.488978,-98.444786,Whataburger,78209,TX
AV1teSQBa4HuVbed8HTt,2017-07-23T03:24:01Z,2018-05-28T16:29:05Z,333 Cornelia St,Fast Food Restaurant,Plattsburgh,US,44.697027,-73.48049,KFC,12901,NY
AVwd_KgMByjofQCxuRgC,2016-05-24T05:46:41Z,2018-05-28T16:29:05Z,60 Noble Blvd,Fast Food Restaurant,Carlisle,US,40.249173,-77.236544,McDonald's,17013,PA
AWOnnkqga4HuVbedQX8E,2018-05-28T16:29:05Z,2018-05-28T16:29:05Z,2991 Cook Road,Fast Food Restaurant,West Branch,US,44.249225,-84.224742,Wendy's,48661,MI
AWOnodQb3-Khe5l_i51f,2018-05-28T16:29:05Z,2018-05-28T16:29:05Z,212 14th Street,Fast Food Restaurant,Williston,US,48.158162,-103.626886,KFC,58801,ND
AWOnnF-cIxWefVJw0dt9,2018-05-28T16:29:05Z,2018-05-28T16:29:05Z,1711 W Palestine Ave,Fast Food Restaurant,Palestine,US,31.752737,-95.64949,KFC/AW,75801,TX
AVweNmTskufWRAb5A-Y_,2016-03-30T04:07:06Z,2018-05-28T16:29:05Z,9227 Cullen Blvd,Fast Food Restaurants,Houston,US,29.657599,-95.355189,KFC,77051,TX
AVwdOopxkufWRAb53qu4,2016-03-31T02:39:54Z,2018-05-28T16:28:59Z,4111 N Market St,Fast Food Restaurant,Wilmington,US,39.761283,-75.521778,McDonald's,19802,DE
AVwc4ttRIN2L1WUfp9dz,2015-10-23T03:07:22Z,2018-05-28T16:28:52Z,1506 W McIntosh Rd,Fast Food Restaurant,Griffin,US,33.27409,-84.292978,Wendy's,30223,GA
AVwdOuNaByjofQCxm4rp,2015-10-23T04:12:00Z,2018-05-28T16:28:51Z,6324 Gaston Ave,Fast Food,Dallas,US,32.813056,-96.753654,Papa John's Pizza,75214,TX
AVwdZ0B0IN2L1WUfvc5j,2016-07-06T20:46:09Z,2018-05-28T16:28:49Z,2921 Decker Dr,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Rice Lake,US,45.401052,-91.853035,Arby's,54868,WI
AVwd19DYIN2L1WUfztPK,2015-10-19T16:00:19Z,2018-05-28T16:28:49Z,11417 E Colfax Ave,Fast Food,Aurora,US,39.739667,-104.866387,Subway,80010,CO
AVwdjj2S_7pvs4fz7CxF,2015-10-23T03:32:21Z,2018-05-28T16:28:36Z,2556 N High St,Fast Food Restaurant and Burger Joint Old North Columbus,Columbus,US,40.014345,-83.010973,Rally's,43202,OH
AWOnnZGLRxPSIh2Ru31g,2018-05-28T16:28:34Z,2018-05-28T16:28:34Z,3340 Mall Loop Dr Louis Joliet Mall Louis Joliet Mall,Fast Food Restaurant,Joliet,US,41.575031,-88.156167,KFC, 60431-1057,IL
AV_GvhXjIxWefVJwslpa,2017-11-16T17:52:39Z,2018-05-28T16:28:27Z,1450 Ala Moana Blvd,Fast Food Restaurants,Honolulu,US,21.291676,-157.84395,McDonald's,96814,HI
AV0dH8KfFcQ3k02bE2VY,2017-07-07T12:56:46Z,2018-05-28T16:28:26Z,1131 Jefferson Davis Hwy,Fast Food Restaurants,Fredericksburg,US,38.307686,-77.480634,Quiznos,22401,VA
AVwdj8GaIN2L1WUfxB41,2016-04-03T00:43:21Z,2018-05-28T16:28:26Z,2175 Sugarland Dr,Fast Food Restaurant,Sheridan,US,44.774259,-106.939242,Taco John's,82801,WY
AVwecGGUkufWRAb5C63a,2015-11-02T17:34:37Z,2018-05-28T16:28:26Z,117 W Arrow Hwy,Fast Food Restaurant,Glendora,US,34.107057,-117.864654,McDonald's,91740,CA
AVwdEJLfIN2L1WUfr2mA,2016-03-02T13:04:51Z,2018-05-28T16:28:12Z,860 Virginia Ave,Fast Food Restaurant,Atlanta,US,33.658516,-84.417544,Wendy's,30354,GA
AVwd2Zn9ByjofQCxtDSs,2015-11-07T11:57:49Z,2018-05-28T16:28:09Z,7741 Tuckerman Ln,Fast Food Restaurants,Potomac,US,39.040468,-77.155849,Subway,20854,MD
AVwduHKAIN2L1WUfylZk,2016-05-03T19:48:24Z,2018-05-28T16:28:06Z,9445 Greenwell Springs Rd,Fast Food Restaurant,Baton Rouge,US,30.486089,-91.082851,KFC,70814,LA
AVwcme6Q_7pvs4fzw6xl,2016-05-15T05:51:58Z,2018-05-28T16:27:49Z,331 Monroe Ave,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Rochester,US,43.148633,-77.597515,Arby's,14607,NY
AVwcrcmKByjofQCxg_Ch,2016-04-08T08:48:13Z,2018-05-28T16:27:49Z,301 S 3rd St,Fast Food Restaurants,Bismarck,US,46.802957,-100.787138,Jimmy John's,58504,ND
AVwcf-x7ByjofQCxe6m9,2016-06-08T16:13:33Z,2018-05-28T16:27:48Z,3644 Flat Shoals Rd,Fast Food Restaurant and Mexican Restaurant,Decatur,US,33.701885,-84.267936,Taco Bell,30034,GA
AVwcf-x7ByjofQCxe6m9,2016-06-08T16:13:33Z,2018-05-28T16:27:48Z,3644 Flat Shoals Rd,Fast Food Restaurants,Decatur,US,33.701885,-84.267936,Taco Bell,30034,GA
AVwdhKpUkufWRAb56riC,2016-05-01T04:55:07Z,2018-05-28T16:27:47Z,41850 Moreno Rd,Fast Food Restaurant,Temecula,US,33.529215,-117.132981,KFC,92590,CA
AVwd6b3bkufWRAb5-WJO,2016-03-31T02:24:35Z,2018-05-28T16:27:46Z,4155 S Indianapolis Rd,Fast Food Restaurants,Whitestown,US,39.979606,-86.395717,McDonald's,46075,IN
AVwch6yM_7pvs4fzwGnM,2016-06-20T17:23:28Z,2018-05-28T16:27:44Z,505 E Main St,Fast Food Restaurant,Henryetta,US,35.439548,-95.975402,Taco Bell,74437,OK
AVwc-mx8IN2L1WUfq8Pc,2015-10-23T00:49:01Z,2018-05-28T16:27:41Z,294 W Granada Blvd,Fast Food Restaurant,Ormond Beach,US,29.282166,-81.063285,KFC,32174,FL
AV_Be4rJIxWefVJwsYZ_,2017-11-15T20:53:40Z,2018-05-28T16:27:40Z,8401 Gateway Blvd W Ste M4,Fast Food Restaurants,El Paso,US,31.775922,-106.379298,McDonalds,79925,TX
AVweB5kjIN2L1WUf1XfH,2016-08-04T16:30:55Z,2018-05-28T16:27:37Z,1920 Harrison Dr,Fast Food Restaurants,Evanston,US,41.264699,-110.977718,Subway,82930,WY
AV1c6CPl3-Khe5l_MHpg,2017-07-19T22:11:43Z,2018-05-28T16:27:33Z,2222 2nd Ave W,Fast Food Restaurants,Williston,US,48.166193,-103.625152,McDonald's,58801,ND
AVz7l-VG-gnIPe8DUpYk,2017-07-01T00:40:54Z,2018-05-28T16:27:26Z,1817 Mount Holly Rd,Fast Food Restaurant,Burlington,US,40.052507,-74.841615,Chick-fil-A,8016,NJ
AVwcr1sekufWRAb5x6wL,2017-02-16T21:49:26Z,2018-05-28T16:27:24Z,739 Flatbush Ave,Fast Food Restaurants,Brooklyn,US,40.654906,-73.959625,SUBWAY,11226,NY
AVwdddbDIN2L1WUfwDGL,2015-10-19T16:08:54Z,2018-05-28T16:26:55Z,2017 Lake Rd,Fast Food Restaurant,Hiram,US,33.890714,-84.750513,Bojangles,30141,GA
AVwdGCJBkufWRAb52PWc,2016-05-16T23:17:45Z,2018-05-28T16:26:54Z,1030 Main St,Fast Food Restaurant,Waltham,US,42.375888,-71.252606,Five Guys,2451,MA
AVwdLGd5_7pvs4fz3BG2,2015-10-23T02:56:26Z,2018-05-28T16:26:53Z,603 W Henderson St,Fast Food Restaurant,Cleburne,US,32.346016,-97.392868,Jack in the Box,76033,TX
AVweazs1kufWRAb5CvDU,2017-03-24T20:49:16Z,2018-05-28T16:26:51Z,5247 Kearny Villa Rd,"Fast Food Restaurant, Burger Joint, and Breakfast Spot",San Diego,US,32.829504,-117.141212,SONIC Drive-In,92123,CA
AVweazs1kufWRAb5CvDU,2017-03-24T20:49:16Z,2018-05-28T16:26:51Z,5247 Kearny Villa Rd,"Fast Food Restaurant, Burger Joint, and Breakfast Spot Kearny Mesa",San Diego,US,32.829504,-117.141212,SONIC Drive-In,92123,CA
AVwcuQ5XIN2L1WUfoK-e,2016-01-13T02:10:38Z,2018-05-28T16:26:47Z,81 E State Rt 4,Fast Food Restaurants,Paramus,US,40.919301,-74.064901,Chipotle Mexican Grill,7652,NJ
AWNqf5OnRxPSIh2Run19,2018-05-16T19:39:23Z,2018-05-28T16:26:47Z,3601 S Bristol St,Fast Food Restaurant,Santa Ana,US,33.699643,-117.885022,Chick-fil-A,92704,CA
AVwdxhLhIN2L1WUfzFbx,2016-03-25T03:29:17Z,2018-05-28T16:26:46Z,2300 N Tustin Ave,Fast Food Restaurant,Santa Ana,US,33.759205,-117.826481,Del Taco,92705,CA
AVwdBn48kufWRAb51hW6,2015-10-24T00:12:08Z,2018-05-28T16:26:45Z,151 S Western Ave,Fast Food Restaurant,Carpentersville,US,42.103907,-88.291251,Wendy's,60110,IL
AVwciID3kufWRAb5wNzF,2016-12-13T04:58:50Z,2018-05-28T16:26:36Z,1051 N Bishop Ave,Fast Food Restaurant,Rolla,US,37.951818,-91.777441,Jimmy John's,65401,MO
AVwdcYWSIN2L1WUfv4Xn,2015-12-02T18:41:21Z,2018-05-28T16:26:36Z,3310 Lavon Dr,Fast Food,Garland,US,32.947305,-96.61939,McDonald's,75040,TX
AVwchN2sByjofQCxfHt9,2016-03-22T04:14:53Z,2018-05-28T16:26:34Z,2303 Highway 6 S,Fast Food Restaurant and Burger Joint,Houston,US,29.739693,-95.643664,McDonald's,77077,TX
AVwdYybi_7pvs4fz5Wp9,2015-10-23T01:55:17Z,2018-05-28T16:26:32Z,2940 W State St,Fast Food Restaurants,Bristol,US,36.592006,-82.220967,Taco Bell,37620,TN
AVweQ8g1ByjofQCxwsqw,2016-10-20T07:03:44Z,2018-05-28T16:26:32Z,8702 E Broadway Blvd,Fast Food Restaurants,Tucson,US,32.220524,-110.806292,Burger King,85710,AZ
AWOnnn3la4HuVbedQYSP,2018-05-28T16:26:25Z,2018-05-28T16:26:25Z,13020 Livingston Rd,Fast Food Restaurant,Naples,US,26.208926,-81.750894,Five Guys,34105,FL
AVzBIbJRFcQ3k02bBfCb,2017-06-19T16:13:50Z,2018-05-28T16:26:17Z,5587 Arlington Ave,Fast Food Restaurants,Riverside,US,33.946388,-117.424882,Taco Bell,92504,CA
AVwcmCbHkufWRAb5w6H-,2016-05-29T08:18:18Z,2018-05-28T16:26:15Z,2257 Pine Ridge Rd,Fast Food Restaurants,Naples,US,26.211896,-81.77287,Checkers,34109,FL
AVwcr7TlkufWRAb5x7t3,2015-12-10T19:29:20Z,2018-05-28T16:26:13Z,559 W Karsch Blvd,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Farmington,US,37.789427,-90.429267,Arby's,63640,MO
AVwc1e_XIN2L1WUfpbFz,2016-04-06T03:24:12Z,2018-05-28T16:26:02Z,97 Gateway Blvd,Fast Food Restaurant,Rock Springs,US,41.578233,-109.250146,SONIC Drive In,82901,WY
AVwc1e_XIN2L1WUfpbFz,2016-04-06T03:24:12Z,2018-05-28T16:26:02Z,97 Gateway Blvd,Fast Food Restaurant and American Restaurant,Rock Springs,US,41.578233,-109.250146,SONIC Drive In,82901,WY
AVwdFWuW_7pvs4fz2Fz-,2015-11-20T18:29:51Z,2018-05-28T16:25:55Z,705 W Newport Pike,Fast Food Restaurant,Wilmington,US,39.714249,-75.617018,Taco Bell / KFC,19804,DE
AVwdDlXD_7pvs4fz1zDM,2016-03-02T10:55:47Z,2018-05-28T16:25:51Z,4700 Hartley Bridge Rd,Ice Cream Shop and Fast Food Restaurant,Macon,US,32.743405,-83.725279,Dairy Queen,31216,GA
AVweRXuiByjofQCxwwc-,2015-10-21T17:55:07Z,2018-05-28T16:25:50Z,11353 Firestone Blvd,Fast Food,Norwalk,US,33.917894,-118.090902,Jack in the Box,90650,CA
AVwchNPQkufWRAb5wCYM,2015-12-11T20:33:00Z,2018-05-28T16:25:47Z,6557 S Staples St,Fast Food Restaurant,Corpus Christi,US,27.682868,-97.386019,SONIC Drive In,78413,TX
AVwc2qhJByjofQCxi6hD,2015-11-06T09:57:05Z,2018-05-28T16:25:47Z,1770 Rosecrans St,Fast Food Restaurant,San Diego,US,32.729518,-117.225478,Arby's - Closed,92106,CA
AVwdiC82IN2L1WUfwvBm,2016-06-04T19:42:46Z,2018-05-28T16:25:47Z,3826 US Highway 23,Fast Food Restaurant,Portsmouth,US,38.783775,-82.984373,KFC,45662-8620,OH
AV1b9Vm_FcQ3k02bF8wU,2017-07-19T17:46:32Z,2018-05-28T16:25:46Z,101 W Telegraph Rd,Fast Food,Bellingham,US,48.783899,-122.487163,McDonald's,98226,WA
AVwdnOLBByjofQCxq16U,2015-09-21T07:21:41Z,2018-05-28T16:25:45Z,1010 S Broadway,Fast Food Restaurant and Mexican Restaurant,De Pere,US,44.439687,-88.060041,Shell,54115,WI
AVwcggN5_7pvs4fzv1TY,2015-10-19T16:09:54Z,2018-05-28T16:25:43Z,2110 Veterans Memorial Blvd,Fast Food Restaurants,Metairie,US,30.001924,-90.146826,Subway,70002,LA
AVwdgdPP_7pvs4fz6kaJ,2016-06-08T16:18:07Z,2018-05-28T16:25:43Z,892 N Garfield Ave,Fast Food,Montebello,US,34.032401,-118.129523,Jack in the Box,90640,CA
AVzBGXPpFcQ3k02bBedn,2017-06-19T16:04:49Z,2018-05-28T16:25:40Z,4000 W 6th St,Fast Food Restaurants,Lawrence,US,38.972531,-95.289264,Chipotle Mexican Grill,66049,KS
